train/loss,train/epoch,train/grad_norm,train/global_step,train/learning_rate,_step,_runtime,_timestamp
0.1386,1.1541076487252124,0.2625868618488312,510,9.869346733668342e-05,509,4941.847888554,1773673088.180356
0.196,1.1609065155807365,0.19029434025287628,513,9.809045226130655e-05,512,4973.780673194,1773673120.1131613
0.126,1.1677053824362607,0.21289686858654022,516,9.748743718592965e-05,515,5001.710194689,1773673148.0426757
0.1088,1.18356940509915,0.2298058718442917,523,9.608040201005025e-05,522,5066.668604555,1773673213.0009882
0.1153,1.1903682719546742,0.20771139860153198,526,9.547738693467337e-05,525,5098.117793195,1773673244.4502792
0.0802,1.1926345609065157,0.21244558691978455,527,9.527638190954774e-05,526,5106.803336441,1773673253.13583
0.0876,1.1994334277620395,0.2061862051486969,530,9.467336683417086e-05,529,5140.015494845,1773673286.347954
0.0795,1.201699716713881,0.22120614349842072,531,9.447236180904523e-05,530,5149.926363437,1773673296.258854
0.0864,1.2039660056657224,0.18888482451438904,532,9.427135678391961e-05,531,5159.337074401,1773673305.6695542
0.1378,1.2107648725212465,0.19735677540302277,535,9.366834170854271e-05,534,5188.183613833,1773673334.5159945
0.119,1.2130311614730878,0.2564562261104584,536,9.34673366834171e-05,535,5196.244010226,1773673342.5763843
0.1212,1.2198300283286119,0.22519776225090027,539,9.28643216080402e-05,538,5223.696739018,1773673370.0292149
0.0863,1.2220963172804533,0.18556877970695496,540,9.266331658291458e-05,539,5233.989315155,1773673380.321703
0.0908,1.2243626062322945,0.18576224148273468,541,9.246231155778895e-05,540,5244.344640879,1773673390.6769698
0.0992,1.226628895184136,0.18764661252498627,542,9.226130653266331e-05,541,5253.796972424,1773673400.129481
0.0987,1.2288951841359774,0.21152862906455994,543,9.20603015075377e-05,542,5262.8225153,1773673409.1550014
0.0931,1.2311614730878186,0.21568098664283752,544,9.185929648241206e-05,543,5273.338876668,1773673419.6713603
0.0977,1.2379603399433428,0.20959515869617462,547,9.125628140703519e-05,546,5301.560001815,1773673447.8925004
0.1283,1.2402266288951842,0.2373737394809723,548,9.105527638190955e-05,547,5310.342805135,1773673456.6752365
0.0798,1.2424929178470254,0.17624977231025696,549,9.085427135678392e-05,548,5320.139333548,1773673466.4717133
0.131,1.2470254957507083,0.22680820524692535,551,9.045226130653267e-05,550,5340.833589729,1773673487.1660764
0.1264,1.2492917847025495,0.20273053646087646,552,9.025125628140704e-05,551,5350.840719119,1773673497.173068
0.1603,1.251558073654391,0.27531203627586365,553,9.005025125628141e-05,552,5360.696261383,1773673507.0287447
0.0805,1.2538243626062324,0.19788925349712372,554,8.984924623115579e-05,553,5370.14345762,1773673516.4756932
0.094,1.2560906515580736,0.21153555810451508,555,8.964824120603016e-05,554,5379.54107426,1773673525.8735554
0.0991,1.258356940509915,0.17753593623638153,556,8.944723618090453e-05,555,5388.379922036,1773673534.7124016
0.1349,1.265155807365439,0.2132415920495987,559,8.884422110552765e-05,558,5416.823215239,1773673563.1555328
0.0811,1.2674220963172804,0.19953392446041107,560,8.864321608040201e-05,559,5425.022427463,1773673571.354909
0.1225,1.271954674220963,0.20744353532791138,562,8.824120603015076e-05,561,5445.127217821,1773673591.459709
0.1319,1.2787535410764872,0.20516638457775116,565,8.763819095477387e-05,564,5475.506442834,1773673621.8389304
0.0914,1.2855524079320113,0.19494634866714478,568,8.7035175879397e-05,567,5502.684654418,1773673649.0169485
0.1167,1.2878186968838528,0.22913098335266113,569,8.683417085427135e-05,568,5512.447588284,1773673658.7800698
0.1194,1.2923512747875354,0.1988918036222458,571,8.64321608040201e-05,570,5533.226006699,1773673679.5584779
0.0974,1.2991501416430595,0.17706604301929474,574,8.582914572864322e-05,573,5561.138272393,1773673707.4707544
0.0954,1.3082152974504249,0.21235507726669312,578,8.502512562814071e-05,577,5597.382364366,1773673743.7147486
0.1081,1.3104815864022663,0.18649226427078247,579,8.482412060301508e-05,578,5606.362537383,1773673752.6948147
0.1001,1.315014164305949,0.22515451908111572,581,8.442211055276383e-05,580,5622.912810739,1773673769.2450235
0.0947,1.321813031161473,0.20172123610973358,584,8.381909547738695e-05,583,5650.69227747,1773673797.0245721
0.0961,1.3286118980169972,0.2076393961906433,587,8.321608040201005e-05,586,5676.119548447,1773673822.4520273
0.0981,1.3308781869688384,0.21458429098129272,588,8.301507537688443e-05,587,5685.911892092,1773673832.2443717
0.1298,1.3354107648725213,0.24907353520393372,590,8.261306532663317e-05,589,5706.652054069,1773673852.9843457
0.0926,1.3444759206798866,0.19667990505695343,594,8.180904522613065e-05,593,5743.903258447,1773673890.235644
0.0974,1.3490084985835695,0.2047833502292633,596,8.14070351758794e-05,595,5763.294328621,1773673909.626697
0.1324,1.3535410764872522,0.24796730279922485,598,8.100502512562814e-05,597,5783.240079858,1773673929.5724435
0.0908,1.3580736543909349,0.19280162453651428,600,8.060301507537689e-05,599,5801.392143693,1773673947.7244918
0.0915,1.360339943342776,0.22639159858226776,601,8.040201005025126e-05,600,5811.84546244,1773673958.177776
0.0994,1.3626062322946175,0.16568051278591156,602,8.020100502512563e-05,601,5821.654986235,1773673967.987326
0.1059,1.364872521246459,0.2179131805896759,603,8e-05,602,5831.492535538,1773673977.8248727
0.1425,1.371671388101983,0.24736711382865906,606,7.939698492462313e-05,605,5859.574645964,1773674005.9069147
0.1,1.3739376770538243,0.17876401543617249,607,7.91959798994975e-05,606,5871.031544196,1773674017.3640194
0.086,1.3875354107648725,0.17127598822116852,613,7.798994974874372e-05,612,5926.908154281,1773674073.240644
0.0807,1.3898016997167137,0.1856713891029358,614,7.77889447236181e-05,613,5936.149708555,1773674082.4820824
0.112,1.3920679886685552,0.18586494028568268,615,7.758793969849247e-05,614,5946.787395289,1773674093.1197035
0.1036,1.3943342776203966,0.20087258517742157,616,7.738693467336684e-05,615,5957.449891675,1773674103.7822468
0.11,1.3988668555240793,0.20937132835388184,618,7.698492462311559e-05,617,5977.824872076,1773674124.157356
0.1123,1.4056657223796034,0.21352341771125793,621,7.638190954773869e-05,620,6003.597013201,1773674149.9293633
0.0675,1.4124645892351275,0.18890635669231415,624,7.577889447236181e-05,623,6034.435587046,1773674180.7680726
0.1055,1.4215297450424929,0.19423487782478333,628,7.49748743718593e-05,627,6073.500942536,1773674219.8332002
0.0773,1.4237960339943343,0.1908789426088333,629,7.477386934673368e-05,628,6082.230992259,1773674228.56328
0.0956,1.4260623229461755,0.19916442036628723,630,7.457286432160805e-05,629,6091.680500014,1773674238.012823
0.1098,1.428328611898017,0.20141412317752838,631,7.437185929648241e-05,630,6100.32777182,1773674246.6602557
0.0934,1.4328611898016996,0.19404597580432892,633,7.396984924623115e-05,632,6119.459142216,1773674265.7916265
0.1034,1.435127478753541,0.22761113941669464,634,7.376884422110553e-05,633,6127.338188304,1773674273.6706622
0.1641,1.4396600566572237,0.24756506085395813,636,7.336683417085427e-05,635,6146.362946751,1773674292.6954396
0.1127,1.4419263456090652,0.1997864842414856,637,7.316582914572865e-05,636,6155.574051448,1773674301.90654
0.1034,1.4487252124645893,0.2411550134420395,640,7.256281407035177e-05,639,6183.14641436,1773674329.4789002
0.095,1.4509915014164305,0.1773376613855362,641,7.236180904522614e-05,640,6193.880260526,1773674340.2127428
0.0711,1.4555240793201132,0.1813957840204239,643,7.195979899497488e-05,642,6211.562902524,1773674357.8953762
0.1689,1.4577903682719546,0.2761234939098358,644,7.175879396984924e-05,643,6220.773285366,1773674367.1055765
0.147,1.460056657223796,0.2588798403739929,645,7.155778894472363e-05,644,6230.348947498,1773674376.6812391
0.0906,1.4668555240793202,0.19381767511367798,648,7.095477386934674e-05,647,6260.218121664,1773674406.5506
0.1561,1.4736543909348443,0.26289603114128113,651,7.035175879396985e-05,650,6290.196631212,1773674436.5290017
0.0827,1.4759206798866855,0.18636023998260498,652,7.015075376884423e-05,651,6299.201687821,1773674445.5340593
0.098,1.4827195467422096,0.1873323917388916,655,6.954773869346733e-05,654,6329.128091282,1773674475.4605768
0.1079,1.4872521246458923,0.20120878517627716,657,6.914572864321608e-05,656,6347.138270296,1773674493.4706447
0.1108,1.4895184135977337,0.2255072146654129,658,6.894472361809045e-05,657,6357.255682298,1773674503.5881672
0.1118,1.491784702549575,0.19542638957500458,659,6.874371859296482e-05,658,6369.601704179,1773674515.9340498
0.1074,1.4940509915014164,0.20194055140018463,660,6.85427135678392e-05,659,6380.167560939,1773674526.4997807
0.082,1.498583569405099,0.19909614324569702,662,6.814070351758794e-05,661,6396.927050842,1773674543.2595038
0.1252,1.5008498583569405,0.21626512706279755,663,6.793969849246232e-05,662,6406.180833226,1773674552.5132043
0.0794,1.5053824362606232,0.18683263659477234,665,6.753768844221105e-05,664,6425.078696201,1773674571.4110584
0.096,1.5121813031161473,0.20191673934459686,668,6.693467336683418e-05,667,6454.575837407,1773674600.9080958
0.1446,1.5167138810198302,0.20823641121387482,670,6.653266331658293e-05,669,6476.779284029,1773674623.1116636
0.0853,1.5212464589235126,0.2140941172838211,672,6.613065326633166e-05,671,6493.951327014,1773674640.283825
0.0913,1.5280453257790367,0.21216800808906555,675,6.552763819095478e-05,674,6522.977897343,1773674669.3103695
0.0966,1.5325779036827196,0.20394322276115417,677,6.512562814070352e-05,676,6544.505664249,1773674690.8379943
0.0747,1.5348441926345608,0.19502770900726318,678,6.492462311557788e-05,677,6553.192370928,1773674699.5247288
0.0853,1.541643059490085,0.16258886456489563,681,6.4321608040201e-05,680,6583.890906971,1773674730.2232811
0.1073,1.5439093484419264,0.25393152236938477,682,6.412060301507538e-05,681,6592.795801971,1773674739.128162
0.1055,1.548441926345609,0.2278100550174713,684,6.371859296482412e-05,683,6610.639458697,1773674756.971831
0.1177,1.5507082152974503,0.2745912969112396,685,6.35175879396985e-05,684,6620.388473321,1773674766.7209513
0.1233,1.5529745042492917,0.2183988243341446,686,6.331658291457287e-05,685,6631.824384493,1773674778.1567826
0.1032,1.5620396600566573,0.21718773245811462,690,6.251256281407035e-05,689,6671.103188945,1773674817.435519
0.0807,1.5688385269121814,0.17196251451969147,693,6.190954773869348e-05,692,6697.241838576,1773674843.574049
0.1332,1.5824362606232296,0.24526861310005188,699,6.070351758793971e-05,698,6755.166902066,1773674901.499184
0.1237,1.5847025495750708,0.19379104673862457,700,6.0502512562814076e-05,699,6765.430777543,1773674911.7630153
0.0797,1.586968838526912,0.17824433743953705,701,6.030150753768844e-05,700,6776.528387321,1773674922.860895
0.1013,1.591501416430595,0.18682503700256348,703,5.989949748743718e-05,702,6796.401621635,1773674942.7340093
0.1062,1.5937677053824362,0.18259276449680328,704,5.969849246231156e-05,703,6805.459793725,1773674951.7921593
0.1189,1.5960339943342776,0.2394721806049347,705,5.949748743718593e-05,704,6815.129392769,1773674961.461894
0.0721,1.6005665722379603,0.17450381815433502,707,5.909547738693467e-05,706,6833.317785648,1773674979.6500525
0.1909,1.6028328611898017,0.25289154052734375,708,5.889447236180905e-05,707,6842.960875417,1773674989.2931652
0.1088,1.6050991501416432,0.2242254912853241,709,5.869346733668342e-05,708,6852.60058593,1773674998.9329634
0.0811,1.6073654390934844,0.16803930699825287,710,5.849246231155779e-05,709,6862.679261563,1773675009.0116005
0.0918,1.6096317280453256,0.18757382035255432,711,5.829145728643216e-05,710,6871.739473415,1773675018.0718484
0.0786,1.6164305949008497,0.18442347645759583,714,5.7688442211055284e-05,713,6899.804382301,1773675046.136885
0.1022,1.6232294617563738,0.2507050037384033,717,5.7085427135678396e-05,716,6929.628476108,1773675075.9608727
0.1023,1.630028328611898,0.220145121216774,720,5.6482412060301515e-05,719,6957.521779541,1773675103.8541489
0.0892,1.6345609065155808,0.20457425713539124,722,5.608040201005026e-05,721,6974.094093296,1773675120.4264643
0.1072,1.6390934844192635,0.2217271327972412,724,5.567839195979899e-05,723,6994.136802239,1773675140.4692912
0.1425,1.6436260623229462,0.23325806856155396,726,5.527638190954774e-05,725,7011.659048256,1773675157.9915318
0.0921,1.648158640226629,0.18874230980873108,728,5.487437185929648e-05,727,7030.901757381,1773675177.2341187
0.0951,1.6526912181303115,0.21954400837421417,730,5.4472361809045224e-05,729,7049.088870303,1773675195.4211166
0.1326,1.654957507082153,0.2592938542366028,731,5.4271356783919604e-05,730,7057.580644527,1773675203.9131198
0.0999,1.6594900849858356,0.19327563047409058,733,5.386934673366835e-05,732,7075.331512225,1773675221.663752
0.0959,1.661756373937677,0.19754454493522644,734,5.3668341708542716e-05,733,7085.08554198,1773675231.4178658
0.0978,1.6640226628895185,0.17819669842720032,735,5.346733668341709e-05,734,7094.70726223,1773675241.0396237
0.1531,1.6708215297450426,0.2107228934764862,738,5.28643216080402e-05,737,7125.610074136,1773675271.9423683
0.1116,1.675354107648725,0.15259595215320587,740,5.246231155778895e-05,739,7147.933506771,1773675294.2658713
0.0877,1.6912181303116147,0.19668911397457123,747,5.1055276381909544e-05,746,7212.289841152,1773675358.6221325
0.0919,1.6980169971671388,0.17825551331043243,750,5.045226130653266e-05,749,7241.253815045,1773675387.5862243
0.1488,1.7002832861189803,0.2100052386522293,751,5.0251256281407036e-05,750,7251.602374074,1773675397.934862
0.0974,1.7025495750708215,0.20384478569030762,752,5.005025125628141e-05,751,7261.600416713,1773675407.932828
0.1213,1.7093484419263456,0.26187077164649963,755,4.944723618090453e-05,754,7291.220190829,1773675437.5526812
0.104,1.7116147308781868,0.21406857669353485,756,4.92462311557789e-05,755,7299.929036672,1773675446.261533
0.0839,1.7161473087818697,0.21690601110458374,758,4.884422110552764e-05,757,7319.24193265,1773675465.574262
0.1196,1.7206798866855524,0.21757212281227112,760,4.844221105527638e-05,759,7337.024520254,1773675483.3569121
0.0641,1.7229461756373938,0.1571902632713318,761,4.824120603015075e-05,760,7345.618187088,1773675491.9506695
0.0847,1.7274787535410765,0.1911650449037552,763,4.78391959798995e-05,762,7366.269218259,1773675512.601706
0.1601,1.7342776203966006,0.2696390748023987,766,4.723618090452262e-05,765,7403.552678142,1773675549.8851368
0.1156,1.736543909348442,0.23946554958820343,767,4.703517587939698e-05,766,7421.098449331,1773675567.4309285
0.1782,1.7388101983002833,0.2556772530078888,768,4.6834170854271356e-05,767,7439.422159264,1773675585.7546184
0.1325,1.7433427762039662,0.21159684658050537,770,4.64321608040201e-05,769,7485.034046172,1773675631.3664246
0.1026,1.7478753541076486,0.1727830469608307,772,4.603015075376885e-05,771,7526.899837106,1773675673.2322886
0.1556,1.7524079320113315,0.27939844131469727,774,4.5628140703517594e-05,773,7562.300242923,1773675708.6327116
0.1241,1.7546742209631727,0.21172873675823212,775,4.542713567839196e-05,774,7581.24055466,1773675727.5730636
0.136,1.7569405099150142,0.20806005597114563,776,4.522613065326633e-05,775,7602.616400708,1773675748.948857
0.0968,1.7592067988668556,0.19085828959941864,777,4.5025125628140706e-05,776,7619.092195799,1773675765.424657
0.1017,1.7614730878186968,0.22027356922626495,778,4.482412060301508e-05,777,7634.232701061,1773675780.5651593
0.1018,1.768271954674221,0.19144219160079956,781,4.42211055276382e-05,780,7689.903073942,1773675836.2355278
0.0816,1.7864022662889518,0.176321879029274,789,4.261306532663317e-05,788,7844.03015661,1773675990.362617
0.1307,1.7886685552407933,0.2017146199941635,790,4.241206030150754e-05,789,7864.989443143,1773676011.321909
0.0772,1.793201133144476,0.16993172466754913,792,4.201005025125628e-05,791,7888.847207184,1773676035.1796606
0.1004,1.7954674220963174,0.21482157707214355,793,4.180904522613065e-05,792,7900.403360666,1773676046.7358565
0.1054,1.7977337110481586,0.2051776945590973,794,4.1608040201005026e-05,793,7909.478887851,1773676055.8113685
0.1056,1.806798866855524,0.1870761513710022,798,4.080402010050252e-05,797,7952.365613309,1773676098.69808
0.0928,1.813597733711048,0.19141776859760284,801,4.020100502512563e-05,800,7982.985776821,1773676129.3182547
0.0675,1.818130311614731,0.14783282577991486,803,3.9798994974874376e-05,802,8006.155351737,1773676152.4876657
0.0787,1.8203966005665722,0.16992978751659393,804,3.959798994974875e-05,803,8015.871952596,1773676162.2043192
0.1162,1.824929178470255,0.2152450978755951,806,3.919597989949749e-05,805,8035.237513865,1773676181.5700033
0.1128,1.8271954674220963,0.32043853402137756,807,3.899497487437186e-05,806,8044.547316393,1773676190.879804
0.0854,1.8294617563739377,0.20217055082321167,808,3.8793969849246234e-05,807,8054.286699013,1773676200.6191752
0.0717,1.8339943342776204,0.16308589279651642,810,3.8391959798994973e-05,809,8073.641989872,1773676219.9744773
0.0933,1.8362606232294616,0.2199356108903885,811,3.8190954773869346e-05,810,8082.153403005,1773676228.4858081
0.0842,1.8407932011331445,0.16279292106628418,813,3.778894472361809e-05,812,8101.770496492,1773676248.1028605
0.1115,1.8475920679886686,0.18584220111370087,816,3.7185929648241204e-05,815,8132.893400846,1773676279.225795
0.1383,1.8521246458923513,0.23148328065872192,818,3.678391959798995e-05,817,8152.742704633,1773676299.0751941
0.1124,1.8543909348441927,0.20963531732559204,819,3.658291457286432e-05,818,8161.64090754,1773676307.9732761
0.0915,1.856657223796034,0.1937769651412964,820,3.6381909547738696e-05,819,8173.651982161,1773676319.9844573
0.0999,1.8657223796033995,0.22808218002319336,824,3.557788944723618e-05,823,8210.296371341,1773676356.628873
0.1261,1.8725212464589234,0.2306816428899765,827,3.49748743718593e-05,826,8239.408459884,1773676385.7409477
0.1125,1.8770538243626063,0.2173401266336441,829,3.457286432160804e-05,828,8257.799661419,1773676404.1320524
0.1194,1.8793201133144475,0.19831553101539612,830,3.437185929648241e-05,829,8268.026398258,1773676414.3588798
0.0789,1.881586402266289,0.18803147971630096,831,3.4170854271356785e-05,830,8278.224369933,1773676424.556777
0.1032,1.8861189801699716,0.19655969738960266,833,3.3768844221105525e-05,832,8297.698994139,1773676444.0314069
0.1188,1.901983002832861,0.21651819348335266,840,3.2361809045226135e-05,839,8365.457324094,1773676511.7897296
0.1349,1.9042492917847027,0.2542356550693512,841,3.21608040201005e-05,840,8374.579512454,1773676520.911888
0.1336,1.906515580736544,0.2603679597377777,842,3.1959798994974875e-05,841,8383.591394446,1773676529.923661
0.1029,1.9155807365439093,0.19504158198833466,846,3.1155778894472366e-05,845,8424.813389663,1773676571.1458743
0.0596,1.9178470254957507,0.14378979802131653,847,3.095477386934674e-05,846,8434.399561427,1773676580.7319298
0.0945,1.9201133144475921,0.22910772264003754,848,3.075376884422111e-05,847,8442.708891217,1773676589.0413613
0.0685,1.9291784702549575,0.16376738250255585,852,2.994974874371859e-05,851,8486.100272155,1773676632.43265
0.0631,1.9337110481586404,0.14163640141487122,854,2.9547738693467337e-05,853,8505.592323531,1773676651.9247375
0.1628,1.945042492917847,0.30746209621429443,859,2.8542713567839198e-05,858,8554.056145609,1773676700.3885143
0.1015,1.951841359773371,0.2221282571554184,862,2.7939698492462314e-05,861,8579.591092153,1773676725.9234588
0.1504,1.956373937677054,0.23265017569065094,864,2.7537688442211056e-05,863,8601.898354406,1773676748.2308393
0.1185,1.9586402266288951,0.2148231565952301,865,2.733668341708543e-05,864,8612.786960887,1773676759.119463
0.0893,1.9609065155807366,0.2049178034067154,866,2.7135678391959802e-05,865,8621.429985325,1773676767.7623641
0.1228,1.9654390934844193,0.2508648633956909,868,2.6733668341708545e-05,867,8640.387561103,1773676786.7199798
0.0872,1.9677053824362605,0.19976367056369781,869,2.6532663316582917e-05,868,8650.905326912,1773676797.2378016
0.0799,1.9745042492917846,0.17627279460430145,872,2.5929648241206033e-05,871,8680.022277938,1773676826.3547716
0.1624,1.976770538243626,0.3040772080421448,873,2.5728643216080406e-05,872,8690.072031043,1773676836.4045396
0.0641,1.9858356940509916,0.15131022036075592,877,2.492462311557789e-05,876,8731.2650588,1773676877.597446
0.0659,1.9926345609065157,0.1503089815378189,880,2.4321608040201007e-05,879,8765.065629636,1773676911.3977656
0.0828,1.994900849858357,0.19205410778522491,881,2.4120603015075376e-05,880,8774.842909111,1773676921.175376
0.0895,1.9994334277620398,0.20697282254695892,883,2.3718592964824122e-05,882,8794.613312513,1773676940.9457777
0.0997,2.0090651558073653,0.2074849158525467,888,2.271356783919598e-05,887,8848.604254844,1773676994.9367146
0.0644,2.0203966005665723,0.15710829198360443,893,2.1708542713567838e-05,892,8894.977455356,1773677041.3099468
0.0849,2.0226628895184136,0.20981904864311218,894,2.150753768844221e-05,893,8903.33951808,1773677049.6718993
0.0797,2.0249291784702548,0.18373823165893555,895,2.1306532663316584e-05,894,8914.60102551,1773677060.9334042
0.0784,2.0271954674220964,0.19755521416664124,896,2.1105527638190957e-05,895,8923.332302398,1773677069.6646802
0.079,2.0294617563739377,0.21127134561538696,897,2.0904522613065327e-05,896,8932.005430133,1773677078.3376582
0.0581,2.031728045325779,0.1510915756225586,898,2.07035175879397e-05,897,8941.509591783,1773677087.8419726
0.0716,2.038526912181303,0.182298943400383,901,2.0100502512562815e-05,900,8970.892677704,1773677117.224946
0.0556,2.0407932011331447,0.1528359353542328,902,1.9899497487437188e-05,901,8980.963013627,1773677127.2954009
0.0637,2.043059490084986,0.1889805793762207,903,1.9698492462311558e-05,902,8991.787704373,1773677138.1201067
0.1384,2.0475920679886688,0.22450006008148193,905,1.92964824120603e-05,904,9010.371859188,1773677156.7041976
0.0928,2.056657223796034,0.20516018569469452,909,1.849246231155779e-05,908,9053.143169067,1773677199.4754937
0.0632,2.0589235127478753,0.1818975806236267,910,1.829145728643216e-05,909,9062.870328355,1773677209.202817
0.0684,2.0679886685552407,0.1808631420135498,914,1.748743718592965e-05,913,9101.754131542,1773677248.0866177
0.0755,2.0747875354107648,0.19901143014431,917,1.6884422110552762e-05,916,9130.066945559,1773677276.399139
0.0922,2.0770538243626064,0.2547462582588196,918,1.6683417085427135e-05,917,9138.12316869,1773677284.4555562
0.1481,2.0793201133144477,0.3028455078601837,919,1.6482412060301508e-05,918,9148.094930659,1773677294.427247
0.0991,2.08385269121813,0.23165814578533173,921,1.608040201005025e-05,920,9166.803071921,1773677313.1354651
0.0811,2.0861189801699718,0.17934474349021912,922,1.5879396984924624e-05,921,9176.18663615,1773677322.5191228
0.0903,2.088385269121813,0.22882604598999023,923,1.5678391959798997e-05,922,9185.880787624,1773677332.2131507
0.047,2.0974504249291783,0.166069895029068,927,1.4874371859296482e-05,926,9223.0527585,1773677369.3850746
0.0724,2.09971671388102,0.2152761071920395,928,1.4673366834170855e-05,927,9231.854317798,1773677378.1865902
0.0864,2.101983002832861,0.23001718521118164,929,1.4472361809045226e-05,928,9241.087890388,1773677387.4203606
0.065,2.106515580736544,0.2041143923997879,931,1.407035175879397e-05,930,9260.406518743,1773677406.7387388
0.1047,2.1087818696883853,0.20491677522659302,932,1.3869346733668343e-05,931,9271.101543293,1773677417.4337876
0.1303,2.1110481586402265,0.2601109743118286,933,1.3668341708542715e-05,932,9281.751701835,1773677428.083949
0.0981,2.1155807365439094,0.22471395134925842,935,1.3266331658291459e-05,934,9300.119425973,1773677446.451918
0.0682,2.120113314447592,0.21479614078998566,937,1.2864321608040203e-05,936,9320.542046129,1773677466.8742895
0.0908,2.1246458923512748,0.26029106974601746,939,1.2462311557788946e-05,938,9338.324598514,1773677484.6568043
0.0742,2.126912181303116,0.1889067441225052,940,1.2261306532663318e-05,939,9348.302215074,1773677494.6346972
0.1591,2.1291784702549577,0.24666206538677216,941,1.2060301507537688e-05,940,9357.844477039,1773677504.1767976
0.0978,2.131444759206799,0.2008468359708786,942,1.1859296482412061e-05,941,9367.976540024,1773677514.309016
0.1232,2.13371104815864,0.2922127842903137,943,1.1658291457286432e-05,942,9377.359157627,1773677523.6916375
0.0804,2.138243626062323,0.20486240088939667,945,1.1256281407035177e-05,944,9396.890614165,1773677543.2230008
0.0882,2.1427762039660054,0.22940844297409058,947,1.0854271356783919e-05,946,9414.130233119,1773677560.4626148
0.0753,2.1473087818696883,0.1869702786207199,949,1.0452261306532663e-05,948,9436.621543621,1773677582.9539337
0.0825,2.1495750708215295,0.24078330397605896,950,1.0251256281407036e-05,949,9445.762469489,1773677592.0948439
0.0845,2.1654390934844194,0.2170300930738449,957,8.844221105527639e-06,956,9510.186345424,1773677656.5188353
0.0613,2.1722379603399435,0.18189869821071625,960,8.241206030150754e-06,959,9537.712194333,1773677684.0446904
0.086,2.1790368271954677,0.21271967887878418,963,7.63819095477387e-06,962,9565.519208338,1773677711.8516989
0.105,2.18356940509915,0.2515190839767456,965,7.236180904522613e-06,964,9583.335803273,1773677729.6680381
0.0643,2.1858356940509913,0.19189268350601196,966,7.035175879396985e-06,965,9593.543211517,1773677739.875692
0.0486,2.188101983002833,0.1644240915775299,967,6.834170854271357e-06,966,9602.636021263,1773677748.9685056
0.0853,2.1926345609065154,0.23042911291122437,969,6.4321608040201015e-06,968,9622.372683512,1773677768.7050757
0.0815,2.2062322946175636,0.21742376685142517,975,5.226130653266332e-06,974,9685.647797628,1773677831.9800773
0.0918,2.208498583569405,0.2429693639278412,976,5.025125628140704e-06,975,9693.973287939,1773677840.3057775
0.0647,2.2107648725212465,0.19707250595092773,977,4.824120603015075e-06,976,9702.845244143,1773677849.1775417
0.0861,2.2130311614730878,0.21942877769470215,978,4.623115577889447e-06,977,9712.70211667,1773677859.0344973
0.0975,2.215297450424929,0.21699857711791992,979,4.422110552763819e-06,978,9723.20175682,1773677869.5340688
0.0583,2.2175637393767706,0.1586979627609253,980,4.2211055276381906e-06,979,9734.169906535,1773677880.5023699
0.0697,2.219830028328612,0.1894122213125229,981,4.020100502512563e-06,980,9744.180552686,1773677890.512907
0.0654,2.222096317280453,0.18758665025234222,982,3.819095477386935e-06,981,9753.824378553,1773677900.1567614
0.0737,2.226628895184136,0.2071043699979782,984,3.4170854271356786e-06,983,9771.91248496,1773677918.2448673
0.0895,2.228895184135977,0.2211095690727234,985,3.2160804020100507e-06,984,9782.245109305,1773677928.5775962
0.0804,2.231161473087819,0.2460656315088272,986,3.015075376884422e-06,985,9791.718926102,1773677938.051414
0.1618,2.23342776203966,0.26280051469802856,987,2.814070351758794e-06,986,9801.478490873,1773677947.8109758
0.0961,2.240226628895184,0.2247966229915619,990,2.2110552763819096e-06,989,9831.957188479,1773677978.2896693
0.0621,2.2424929178470254,0.18017283082008362,991,2.0100502512562813e-06,990,9843.44165685,1773677989.7740448
0.0695,2.2470254957507083,0.21991682052612305,993,1.6080402010050254e-06,992,9862.60649704,1773678008.9389732
0.0817,2.2515580736543908,0.23960942029953003,995,1.2060301507537688e-06,994,9881.503663517,1773678027.8360193
0.0956,2.2538243626062324,0.2181507647037506,996,1.0050251256281407e-06,995,9892.557080426,1773678038.889457
0.0746,2.2560906515580736,0.23090413212776184,997,8.040201005025127e-07,996,9901.399727549,1773678047.732224
0.0853,2.258356940509915,0.23795776069164276,998,6.030150753768844e-07,997,9910.423592419,1773678056.7558587
0.0805,2.2606232294617565,0.2719157338142395,999,4.0201005025125634e-07,998,9919.438640029,1773678065.7709038
,2.2628895184135978,,1000,,1000,9931.538358233,1773678077.8708842
